Type ,Ligne,Identifiant de l'élément,Structure,Statut de l'élément,Nom base français,Nom attribut français,Nom frontière français,Code de la catégorie,Tags français,Unité français,Contributeur,Programme,Url du programme,Source,Localisation géographique,Sous-localisation géographique français,Date de création,Date de modification,Période de validité,Incertitude,Réglementations,Transparence,Qualité,Qualité TeR,Qualité GR,Qualité TiR,Qualité C,Qualité P,Qualité M,Commentaire français,Type poste,Nom poste français,Total poste non décomposé,CO2f,CH4f,CH4b,N2O,Code gaz supplémentaire 1,Valeur gaz supplémentaire 1,Code gaz supplémentaire 2,Valeur gaz supplémentaire 2,Code gaz supplémentaire 3,Valeur gaz supplémentaire 3,Code gaz supplémentaire 4,Valeur gaz supplémentaire 4,Code gaz supplémentaire 5,Valeur gaz supplémentaire 5,Autres GES,CO2b
,Elément,26653,élément décomposé par poste,Valide générique,Essence aviation (AvGas),,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, essence aviation (avgas), Polynésie Française",kgCO2e/tonne,ADEME,,,,Outre-mer,Polynésie Française,Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,3921,,,,,,,,,,,,,,,,
,Poste,26656,élément décomposé par poste,Valide générique,Essence aviation (AvGas),,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, essence aviation (avgas), Info GES, Polynésie Française",kgCO2e/litre,ADEME,,,,Outre-mer,Polynésie Française,Septembre 2018,Septembre 2018,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Amont,,0.535,,,,,,,,,,,,,,,,
,Poste,26656,élément décomposé par poste,Valide générique,Essence aviation (AvGas),,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, essence aviation (avgas), Info GES, Polynésie Française",kgCO2e/litre,ADEME,,,,Outre-mer,Polynésie Française,Septembre 2018,Septembre 2018,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Combustion,,2.43,,,,,,,,,,,,,,,,
,Elément,26656,élément décomposé par poste,Valide générique,Essence aviation (AvGas),,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, essence aviation (avgas), Info GES, Polynésie Française",kgCO2e/litre,ADEME,,,,Outre-mer,Polynésie Française,Septembre 2018,Septembre 2018,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,,,2.96,,,,,,,,,,,,,,,,
,Poste,26657,élément décomposé par poste,Valide générique,Essence,"Supercarburant sans plomb (95, 95-E10, 98)",,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, essence, E10, SP95, SP98, Réunion",kgCO2e/tonne,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,642,,,,,,,,,,,,,,,,
,Poste,26657,élément décomposé par poste,Valide générique,Essence,"Supercarburant sans plomb (95, 95-E10, 98)",,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, essence, E10, SP95, SP98, Réunion",kgCO2e/tonne,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,3212,,,,,,,,,,,,,,,,
,Elément,26657,élément décomposé par poste,Valide générique,Essence,"Supercarburant sans plomb (95, 95-E10, 98)",,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, essence, E10, SP95, SP98, Réunion",kgCO2e/tonne,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,3854,,,,,,,,,,,,,,,,
,Poste,26660,élément décomposé par poste,Valide générique,Essence,"Supercarburant sans plomb (95, 95-E10, 98)",,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, essence, E10, SP95, SP98, Info GES, Réunion",kgCO2e/litre,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Septembre 2018,déc-21,10%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Amont,,0.472,,,,,,,,,,,,,,,,
,Poste,26660,élément décomposé par poste,Valide générique,Essence,"Supercarburant sans plomb (95, 95-E10, 98)",,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, essence, E10, SP95, SP98, Info GES, Réunion",kgCO2e/litre,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Septembre 2018,déc-21,10%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Combustion,,2.43,,,,,,,,,,,,,,,,
,Elément,26660,élément décomposé par poste,Valide générique,Essence,"Supercarburant sans plomb (95, 95-E10, 98)",,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, essence, E10, SP95, SP98, Info GES, Réunion",kgCO2e/litre,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Septembre 2018,déc-21,10%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,,,2.9,,,,,,,,,,,,,,,,
,Poste,26661,élément décomposé par poste,Valide générique,Fioul Lourd,commercial,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, fioul lourd, Réunion",kgCO2e/tonne,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Septembre 2018,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Amont,,558,,,,,,,,,,,,,,,,
,Poste,26661,élément décomposé par poste,Valide générique,Fioul Lourd,commercial,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, fioul lourd, Réunion",kgCO2e/tonne,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Septembre 2018,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Combustion,,3120,,,,,,,,,,,,,,,,
,Elément,26661,élément décomposé par poste,Valide générique,Fioul Lourd,commercial,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, fioul lourd, Réunion",kgCO2e/tonne,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Septembre 2018,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,3678,,,,,,,,,,,,,,,,
,Poste,26664,élément décomposé par poste,Valide générique,Fioul Lourd,commercial,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, fioul lourd, Réunion",kgCO2e/litre,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,0.547,,,,,,,,,,,,,,,,
,Poste,26664,élément décomposé par poste,Valide générique,Fioul Lourd,commercial,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, fioul lourd, Réunion",kgCO2e/litre,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,3.12,,,,,,,,,,,,,,,,
,Elément,26664,élément décomposé par poste,Valide générique,Fioul Lourd,commercial,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, fioul lourd, Réunion",kgCO2e/litre,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,3.67,,,,,,,,,,,,,,,,
,Poste,26665,élément décomposé par poste,Valide générique,Gazole routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, gazole, gasoil, diesel, Réunion",kgCO2e/tonne,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,432,,,,,,,,,,,,,,,,
,Poste,26665,élément décomposé par poste,Valide générique,Gazole routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, gazole, gasoil, diesel, Réunion",kgCO2e/tonne,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,3150,,,,,,,,,,,,,,,,
,Elément,26665,élément décomposé par poste,Valide générique,Gazole routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, gazole, gasoil, diesel, Réunion",kgCO2e/tonne,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,3582,,,,,,,,,,,,,,,,
,Poste,26668,élément décomposé par poste,Valide générique,Gazole routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, gazole, gasoil, diesel, gazole routier, Info GES, Réunion",kgCO2e/litre,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Septembre 2018,déc-21,10%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Amont,,0.382,,,,,,,,,,,,,,,,
,Poste,26668,élément décomposé par poste,Valide générique,Gazole routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, gazole, gasoil, diesel, gazole routier, Info GES, Réunion",kgCO2e/litre,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Septembre 2018,déc-21,10%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Combustion,,2.66,,,,,,,,,,,,,,,,
,Elément,26668,élément décomposé par poste,Valide générique,Gazole routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, gazole, gasoil, diesel, gazole routier, Info GES, Réunion",kgCO2e/litre,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Septembre 2018,déc-21,10%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,,,3.04,,,,,,,,,,,,,,,,
,Poste,26669,élément décomposé par poste,Valide générique,Fioul domestique,,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, Fioul domestique, Réunion",kgCO2e/tonne,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Septembre 2018,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Amont,,432,,,,,,,,,,,,,,,,
,Poste,26669,élément décomposé par poste,Valide générique,Fioul domestique,,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, Fioul domestique, Réunion",kgCO2e/tonne,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Septembre 2018,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Combustion,,3150,,,,,,,,,,,,,,,,
,Elément,26669,élément décomposé par poste,Valide générique,Fioul domestique,,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, Fioul domestique, Réunion",kgCO2e/tonne,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Septembre 2018,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,3582,,,,,,,,,,,,,,,,
,Poste,26672,élément décomposé par poste,Valide générique,Fioul domestique,,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, Fioul domestique, Réunion",kgCO2e/litre,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,0.382,,,,,,,,,,,,,,,,
,Poste,26672,élément décomposé par poste,Valide générique,Fioul domestique,,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, Fioul domestique, Réunion",kgCO2e/litre,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,2.66,,,,,,,,,,,,,,,,
,Elément,26672,élément décomposé par poste,Valide générique,Fioul domestique,,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, Fioul domestique, Réunion",kgCO2e/litre,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,3.04,,,,,,,,,,,,,,,,
,Poste,26673,élément décomposé par poste,Valide générique,GPL pour véhicule routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, GPL, gaz de pétrole liquefié, Réunion",kgCO2e/tonne,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Août 2019,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Amont,,635,,,,,,,,,,,,,,,,
,Poste,26673,élément décomposé par poste,Valide générique,GPL pour véhicule routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, GPL, gaz de pétrole liquefié, Réunion",kgCO2e/tonne,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Août 2019,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Combustion,,2944,,,,,,,,,,,,,,,,
,Elément,26673,élément décomposé par poste,Valide générique,GPL pour véhicule routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, GPL, gaz de pétrole liquefié, Réunion",kgCO2e/tonne,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Août 2019,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,3579,,,,,,,,,,,,,,,,
,Poste,26676,élément décomposé par poste,Valide générique,GPL pour véhicule routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, GPL, gaz de pétrole liquefié, Info GES, Réunion",kgCO2e/litre,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Septembre 2018,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Amont,,0.323,,,,,,,,,,,,,,,,
,Poste,26676,élément décomposé par poste,Valide générique,GPL pour véhicule routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, GPL, gaz de pétrole liquefié, Info GES, Réunion",kgCO2e/litre,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Septembre 2018,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Combustion,,1.58,,,,,,,,,,,,,,,,
,Elément,26676,élément décomposé par poste,Valide générique,GPL pour véhicule routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, GPL, gaz de pétrole liquefié, Info GES, Réunion",kgCO2e/litre,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Septembre 2018,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,,,1.91,,,,,,,,,,,,,,,,
,Poste,26677,élément décomposé par poste,Valide générique,Carbureacteur,large coupe (jet B),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, carbureacteur, Réunion",kgCO2e/tonne,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,385,,,,,,,,,,,,,,,,
,Poste,26677,élément décomposé par poste,Valide générique,Carbureacteur,large coupe (jet B),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, carbureacteur, Réunion",kgCO2e/tonne,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,3124,,,,,,,,,,,,,,,,
,Elément,26677,élément décomposé par poste,Valide générique,Carbureacteur,large coupe (jet B),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, carbureacteur, Réunion",kgCO2e/tonne,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,3509,,,,,,,,,,,,,,,,
,Poste,26680,élément décomposé par poste,Valide générique,Carbureacteur,large coupe (jet B),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, carbureacteur, Info GES, Réunion",kgCO2e/litre,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Septembre 2018,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Amont,,0.324,,,,,,,,,,,,,,,,
,Poste,26680,élément décomposé par poste,Valide générique,Carbureacteur,large coupe (jet B),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, carbureacteur, Info GES, Réunion",kgCO2e/litre,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Septembre 2018,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Combustion,,2.5,,,,,,,,,,,,,,,,
,Elément,26680,élément décomposé par poste,Valide générique,Carbureacteur,large coupe (jet B),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, carbureacteur, Info GES, Réunion",kgCO2e/litre,ADEME,,,,Outre-mer,Réunion,Septembre 2018,Septembre 2018,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,,,2.82,,,,,,,,,,,,,,,,
,Poste,26681,élément décomposé par poste,Valide générique,Essence,"Supercarburant sans plomb (95, 95-E10, 98)",,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, essence, E10, SP95, SP98, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tonne,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,546,,,,,,,,,,,,,,,,
,Poste,26681,élément décomposé par poste,Valide générique,Essence,"Supercarburant sans plomb (95, 95-E10, 98)",,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, essence, E10, SP95, SP98, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tonne,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,3212,,,,,,,,,,,,,,,,
,Elément,26681,élément décomposé par poste,Valide générique,Essence,"Supercarburant sans plomb (95, 95-E10, 98)",,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, essence, E10, SP95, SP98, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tonne,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,3758,,,,,,,,,,,,,,,,
,Poste,26684,élément décomposé par poste,Valide générique,Essence,"Supercarburant sans plomb (95, 95-E10, 98)",,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, essence, E10, SP95, SP98, Info GES, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/litre,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Septembre 2018,déc-21,10%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Amont,,0.412,,,,,,,,,,,,,,,,
,Poste,26684,élément décomposé par poste,Valide générique,Essence,"Supercarburant sans plomb (95, 95-E10, 98)",,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, essence, E10, SP95, SP98, Info GES, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/litre,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Septembre 2018,déc-21,10%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Combustion,,2.43,,,,,,,,,,,,,,,,
,Elément,26684,élément décomposé par poste,Valide générique,Essence,"Supercarburant sans plomb (95, 95-E10, 98)",,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, essence, E10, SP95, SP98, Info GES, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/litre,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Septembre 2018,déc-21,10%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,,,2.84,,,,,,,,,,,,,,,,
,Poste,26685,élément décomposé par poste,Valide générique,Fioul Lourd,commercial,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, fioul lourd, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tonne,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Septembre 2018,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Amont,,429,,,,,,,,,,,,,,,,
,Poste,26685,élément décomposé par poste,Valide générique,Fioul Lourd,commercial,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, fioul lourd, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tonne,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Septembre 2018,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Combustion,,3120,,,,,,,,,,,,,,,,
,Elément,26685,élément décomposé par poste,Valide générique,Fioul Lourd,commercial,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, fioul lourd, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tonne,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Septembre 2018,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,3549,,,,,,,,,,,,,,,,
,Poste,26688,élément décomposé par poste,Valide générique,Fioul Lourd,commercial,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, fioul lourd, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/litre,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,0.429,,,,,,,,,,,,,,,,
,Poste,26688,élément décomposé par poste,Valide générique,Fioul Lourd,commercial,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, fioul lourd, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/litre,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,3.12,,,,,,,,,,,,,,,,
,Elément,26688,élément décomposé par poste,Valide générique,Fioul Lourd,commercial,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, fioul lourd, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/litre,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,3.55,,,,,,,,,,,,,,,,
,Poste,26689,élément décomposé par poste,Valide générique,Gazole routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, gazole, gasoil, diesel, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tonne,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,337,,,,,,,,,,,,,,,,
,Poste,26689,élément décomposé par poste,Valide générique,Gazole routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, gazole, gasoil, diesel, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tonne,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,3150,,,,,,,,,,,,,,,,
,Elément,26689,élément décomposé par poste,Valide générique,Gazole routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, gazole, gasoil, diesel, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tonne,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,3487,,,,,,,,,,,,,,,,
,Poste,26692,élément décomposé par poste,Valide générique,Gazole routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, gazole, gasoil, diesel, gazole routier, Info GES, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/litre,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Septembre 2018,déc-21,10%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Amont,,0.285,,,,,,,,,,,,,,,,
,Poste,26692,élément décomposé par poste,Valide générique,Gazole routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, gazole, gasoil, diesel, gazole routier, Info GES, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/litre,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Septembre 2018,déc-21,10%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Combustion,,2.66,,,,,,,,,,,,,,,,
,Elément,26692,élément décomposé par poste,Valide générique,Gazole routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, gazole, gasoil, diesel, gazole routier, Info GES, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/litre,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Septembre 2018,déc-21,10%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,,,2.95,,,,,,,,,,,,,,,,
,Poste,26693,élément décomposé par poste,Valide générique,Fioul domestique,,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, Fioul domestique, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tonne,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Septembre 2018,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Amont,,337,,,,,,,,,,,,,,,,
